period,day_ahead_demand_forecast_MW,total_demand_MW,net_demand_MW,Total interchange
2023-07-07 02:00:00+00:00,30377.0,29782.0,32501.0,1780.0
2023-07-07 03:00:00+00:00,30586.0,31003.0,31196.0,462.0
2023-07-07 04:00:00+00:00,30311.0,31438.0,29050.0,-1506.0
2023-07-07 05:00:00+00:00,29672.0,31259.0,27407.0,-2439.0
2023-07-07 06:00:00+00:00,27822.0,30562.0,24476.0,-3559.0
2023-07-07 07:00:00+00:00,25859.0,28677.0,21949.0,-3915.0
2023-07-07 08:00:00+00:00,24954.0,26772.0,21269.0,-3153.0
2023-07-07 09:00:00+00:00,23832.0,25270.0,19819.0,-3567.0
2023-07-07 10:00:00+00:00,23015.0,24207.0,18773.0,-3744.0
2023-07-07 11:00:00+00:00,22610.0,23303.0,18082.0,-3946.0
2023-07-07 12:00:00+00:00,22785.0,22866.0,18108.0,-3891.0
2023-07-07 13:00:00+00:00,23503.0,22911.0,18633.0,-3860.0
2023-07-07 14:00:00+00:00,24228.0,23549.0,20639.0,-2945.0
2023-07-07 15:00:00+00:00,24707.0,24370.0,24283.0,-914.0
2023-07-07 16:00:00+00:00,24226.0,25487.0,26557.0,666.0
2023-07-07 17:00:00+00:00,23156.0,25948.0,27821.0,2328.0
2023-07-07 18:00:00+00:00,22346.0,25497.0,28057.0,3038.0
2023-07-07 19:00:00+00:00,21752.0,25081.0,28045.0,3574.0
2023-07-07 20:00:00+00:00,21732.0,24534.0,28298.0,4209.0
2023-07-07 21:00:00+00:00,22483.0,24148.0,28672.0,4732.0
2023-07-07 22:00:00+00:00,23651.0,23973.0,29287.0,5317.0
2023-07-07 23:00:00+00:00,25258.0,23988.0,30437.0,5050.0
2023-07-08 00:00:00+00:00,26900.0,25321.0,31537.0,4794.0
2023-07-08 01:00:00+00:00,28633.0,26980.0,31801.0,3007.0
2023-07-08 02:00:00+00:00,29985.0,28965.0,31319.0,1776.0
2023-07-08 03:00:00+00:00,30370.0,30150.0,29740.0,160.0
2023-07-08 04:00:00+00:00,30282.0,30637.0,27755.0,-1666.0
2023-07-08 05:00:00+00:00,29864.0,30549.0,26310.0,-2744.0
2023-07-08 06:00:00+00:00,28259.0,30036.0,23602.0,-4165.0
2023-07-08 07:00:00+00:00,26422.0,28579.0,21270.0,-4550.0
2023-07-08 08:00:00+00:00,25039.0,26722.0,19465.0,-4839.0
2023-07-08 09:00:00+00:00,23845.0,25319.0,18387.0,-4749.0
2023-07-08 10:00:00+00:00,22995.0,24090.0,17387.0,-4683.0
2023-07-08 11:00:00+00:00,22420.0,23095.0,16842.0,-4730.0
2023-07-08 12:00:00+00:00,22217.0,22577.0,16716.0,-4642.0
2023-07-08 13:00:00+00:00,22279.0,22381.0,16520.0,-4994.0
2023-07-08 14:00:00+00:00,21978.0,22531.0,18336.0,-3135.0
2023-07-08 15:00:00+00:00,21731.0,22163.0,21668.0,-739.0
2023-07-08 16:00:00+00:00,21226.0,22786.0,24346.0,1411.0
2023-07-08 17:00:00+00:00,20435.0,23105.0,25399.0,3080.0
2023-07-08 18:00:00+00:00,19547.0,22420.0,25742.0,3997.0
2023-07-08 19:00:00+00:00,19097.0,21873.0,25456.0,4196.0
2023-07-08 20:00:00+00:00,19224.0,21258.0,25417.0,4306.0
2023-07-08 21:00:00+00:00,19902.0,21072.0,25612.0,4578.0
2023-07-08 22:00:00+00:00,21131.0,20949.0,25705.0,4085.0
2023-07-08 23:00:00+00:00,22878.0,21540.0,26273.0,3301.0
2023-07-09 00:00:00+00:00,24756.0,22865.0,27899.0,3493.0
2023-07-09 01:00:00+00:00,26906.0,24452.0,28911.0,2654.0
2023-07-09 02:00:00+00:00,28632.0,26311.0,28896.0,1396.0
2023-07-09 03:00:00+00:00,29241.0,28182.0,28239.0,183.0
2023-07-09 04:00:00+00:00,29235.0,29029.0,26422.0,-1714.0
2023-07-09 05:00:00+00:00,28614.0,29052.0,24544.0,-3020.0
2023-07-09 06:00:00+00:00,27289.0,28496.0,22168.0,-3840.0
2023-07-09 07:00:00+00:00,25837.0,26969.0,20261.0,-4081.0
2023-07-09 08:00:00+00:00,24618.0,25299.0,19003.0,-4404.0
2023-07-09 09:00:00+00:00,23412.0,24244.0,18082.0,-4325.0
2023-07-09 10:00:00+00:00,22479.0,23284.0,17276.0,-4422.0
2023-07-09 11:00:00+00:00,21882.0,22649.0,16634.0,-4342.0
2023-07-09 12:00:00+00:00,21595.0,21897.0,16072.0,-4178.0
2023-07-09 13:00:00+00:00,21445.0,21211.0,16199.0,-4032.0
2023-07-09 14:00:00+00:00,20852.0,21184.0,17208.0,-2925.0
2023-07-09 15:00:00+00:00,20528.0,20965.0,20164.0,-652.0
2023-07-09 16:00:00+00:00,19918.0,21311.0,23374.0,1744.0
2023-07-09 17:00:00+00:00,19129.0,21919.0,24468.0,3444.0
2023-07-09 18:00:00+00:00,18349.0,21162.0,25103.0,4154.0
2023-07-09 19:00:00+00:00,18112.0,21023.0,25196.0,5245.0
2023-07-09 20:00:00+00:00,18491.0,20023.0,25328.0,6025.0
2023-07-09 21:00:00+00:00,19404.0,19347.0,25745.0,6405.0
2023-07-09 22:00:00+00:00,20891.0,19335.0,26246.0,6127.0
2023-07-09 23:00:00+00:00,22800.0,20039.0,26887.0,5311.0
2023-07-10 00:00:00+00:00,24933.0,21647.0,28041.0,4576.0
2023-07-10 01:00:00+00:00,27320.0,23567.0,28562.0,3160.0
2023-07-10 02:00:00+00:00,29058.0,25646.0,28126.0,736.0
2023-07-10 03:00:00+00:00,29557.0,27798.0,27899.0,-205.0
2023-07-10 04:00:00+00:00,29410.0,28826.0,26674.0,-1444.0
2023-07-10 05:00:00+00:00,29078.0,28988.0,24692.0,-2982.0
2023-07-10 06:00:00+00:00,27404.0,28541.0,21505.0,-4650.0
2023-07-10 07:00:00+00:00,25541.0,27067.0,19102.0,-5154.0
2023-07-10 08:00:00+00:00,23867.0,25216.0,17738.0,-5331.0
2023-07-10 09:00:00+00:00,22853.0,24143.0,16766.0,-5417.0
2023-07-10 10:00:00+00:00,22160.0,23260.0,16438.0,-5192.0
2023-07-10 11:00:00+00:00,21865.0,22675.0,16224.0,-5154.0
2023-07-10 12:00:00+00:00,22103.0,22409.0,15816.0,-5245.0
2023-07-10 13:00:00+00:00,23066.0,22083.0,16296.0,-5517.0
2023-07-10 14:00:00+00:00,24052.0,22790.0,18523.0,-4393.0
2023-07-10 15:00:00+00:00,24830.0,23683.0,21672.0,-3027.0
2023-07-10 16:00:00+00:00,24609.0,24944.0,24512.0,-1608.0
2023-07-10 17:00:00+00:00,23926.0,26184.0,25099.0,-665.0
2023-07-10 18:00:00+00:00,23150.0,25775.0,25333.0,210.0
2023-07-10 19:00:00+00:00,22929.0,25111.0,25863.0,1112.0
2023-07-10 20:00:00+00:00,23400.0,24694.0,26149.0,1580.0
2023-07-10 21:00:00+00:00,24547.0,24564.0,26537.0,1279.0
2023-07-10 22:00:00+00:00,26130.0,25234.0,26904.0,653.0
2023-07-10 23:00:00+00:00,28108.0,26273.0,28000.0,566.0
2023-07-11 00:00:00+00:00,30002.0,27790.0,28979.0,-186.0
2023-07-11 01:00:00+00:00,31951.0,29596.0,30467.0,-951.0
2023-07-11 02:00:00+00:00,33168.0,31787.0,29850.0,-2809.0
2023-07-11 03:00:00+00:00,33381.0,33415.0,29100.0,-3860.0
2023-07-11 04:00:00+00:00,32762.0,33997.0,27364.0,-5084.0
2023-07-11 05:00:00+00:00,31796.0,33384.0,25897.0,-5426.0
2023-07-11 06:00:00+00:00,29598.0,32445.0,22747.0,-6377.0
2023-07-11 07:00:00+00:00,27338.0,30153.0,20248.0,-6698.0
2023-07-11 08:00:00+00:00,25815.0,27978.0,18484.0,-6914.0
2023-07-11 09:00:00+00:00,24473.0,26447.0,17412.0,-6898.0
2023-07-11 10:00:00+00:00,23554.0,25381.0,17008.0,-6680.0
2023-07-11 11:00:00+00:00,23066.0,24650.0,16577.0,-6655.0
2023-07-11 12:00:00+00:00,23231.0,24146.0,15702.0,-6878.0
2023-07-11 13:00:00+00:00,24082.0,23353.0,16112.0,-7058.0
2023-07-11 14:00:00+00:00,24862.0,23973.0,18167.0,-5928.0
2023-07-11 15:00:00+00:00,25804.0,24637.0,21599.0,-3995.0
2023-07-11 16:00:00+00:00,25790.0,25856.0,24123.0,-2352.0
2023-07-11 17:00:00+00:00,25440.0,26458.0,24975.0,-1422.0
2023-07-11 18:00:00+00:00,25347.0,26394.0,25896.0,-659.0
2023-07-11 19:00:00+00:00,25730.0,26505.0,26717.0,-195.0
2023-07-11 20:00:00+00:00,26625.0,26855.0,27342.0,78.0
2023-07-11 21:00:00+00:00,28122.0,27467.0,28911.0,416.0
2023-07-11 22:00:00+00:00,30025.0,28637.0,30001.0,112.0
2023-07-11 23:00:00+00:00,32112.0,29964.0,31116.0,-800.0
2023-07-12 00:00:00+00:00,33878.0,31933.0,32494.0,-980.0
2023-07-12 01:00:00+00:00,35457.0,33771.0,33564.0,-1501.0
2023-07-12 02:00:00+00:00,36343.0,35493.0,33620.0,-2466.0
2023-07-12 03:00:00+00:00,36051.0,36808.0,32208.0,-3743.0
2023-07-12 04:00:00+00:00,35224.0,36882.0,30602.0,-4445.0
2023-07-12 05:00:00+00:00,34027.0,35971.0,29130.0,-4585.0
2023-07-12 06:00:00+00:00,31559.0,34674.0,24713.0,-6571.0
2023-07-12 07:00:00+00:00,29055.0,32342.0,21933.0,-6889.0
2023-07-12 08:00:00+00:00,26788.0,29895.0,20582.0,-6488.0
2023-07-12 09:00:00+00:00,25330.0,28062.0,18946.0,-6436.0
2023-07-12 10:00:00+00:00,24269.0,26554.0,17719.0,-6728.0
2023-07-12 11:00:00+00:00,23796.0,25636.0,16781.0,-6858.0
2023-07-12 12:00:00+00:00,23935.0,24841.0,16461.0,-6991.0
2023-07-12 13:00:00+00:00,24610.0,24490.0,17085.0,-6959.0
2023-07-12 14:00:00+00:00,25427.0,25050.0,19118.0,-5650.0
2023-07-12 15:00:00+00:00,26176.0,25628.0,22873.0,-3628.0
2023-07-12 16:00:00+00:00,26373.0,27359.0,24810.0,-2818.0
2023-07-12 17:00:00+00:00,26184.0,28244.0,25583.0,-2633.0
2023-07-12 18:00:00+00:00,26080.0,28622.0,26710.0,-1991.0
2023-07-12 19:00:00+00:00,26475.0,28888.0,27700.0,-1225.0
2023-07-12 20:00:00+00:00,27440.0,29125.0,28894.0,-918.0
2023-07-12 21:00:00+00:00,29104.0,29908.0,30152.0,-834.0
2023-07-12 22:00:00+00:00,31036.0,31017.0,30772.0,-832.0
2023-07-12 23:00:00+00:00,32956.0,31714.0,32685.0,-574.0
2023-07-13 00:00:00+00:00,34753.0,33459.0,33584.0,-1322.0
2023-07-13 01:00:00+00:00,36208.0,35084.0,34555.0,-1739.0
2023-07-13 02:00:00+00:00,37019.0,36653.0,34558.0,-2329.0
2023-07-13 03:00:00+00:00,36577.0,37571.0,33518.0,-2909.0
2023-07-13 04:00:00+00:00,35636.0,37410.0,31272.0,-3957.0
2023-07-13 05:00:00+00:00,34495.0,36340.0,29959.0,-3946.0
2023-07-13 06:00:00+00:00,32022.0,35047.0,25377.0,-6190.0
2023-07-13 07:00:00+00:00,29527.0,32575.0,23080.0,-6118.0
2023-07-13 08:00:00+00:00,28067.0,30004.0,21832.0,-5336.0
2023-07-13 09:00:00+00:00,26562.0,28111.0,20703.0,-4785.0
2023-07-13 10:00:00+00:00,25509.0,26569.0,19855.0,-4325.0
2023-07-13 11:00:00+00:00,24728.0,25340.0,19466.0,-4291.0
2023-07-13 12:00:00+00:00,24713.0,24874.0,19247.0,-4177.0
2023-07-13 13:00:00+00:00,25466.0,24557.0,19162.0,-4657.0
2023-07-13 14:00:00+00:00,26356.0,24854.0,21048.0,-3801.0
2023-07-13 15:00:00+00:00,27089.0,25604.0,24944.0,-1588.0
2023-07-13 16:00:00+00:00,27224.0,27136.0,27406.0,-548.0
2023-07-13 17:00:00+00:00,27070.0,28290.0,28215.0,-330.0
2023-07-13 18:00:00+00:00,27212.0,28296.0,28819.0,108.0
2023-07-13 19:00:00+00:00,27767.0,29047.0,29827.0,212.0
2023-07-13 20:00:00+00:00,28873.0,29783.0,30406.0,533.0
2023-07-13 21:00:00+00:00,30642.0,29982.0,31410.0,407.0
2023-07-13 22:00:00+00:00,32559.0,31128.0,33695.0,1437.0
2023-07-13 23:00:00+00:00,34626.0,32545.0,35017.0,1110.0
2023-07-14 00:00:00+00:00,36325.0,34216.0,35772.0,593.0
2023-07-14 01:00:00+00:00,37791.0,35664.0,36926.0,228.0
2023-07-14 02:00:00+00:00,38439.0,37274.0,37286.0,-71.0
2023-07-14 03:00:00+00:00,38205.0,38202.0,35632.0,-1200.0
2023-07-14 04:00:00+00:00,37236.0,38030.0,33142.0,-2757.0
2023-07-14 05:00:00+00:00,35823.0,37089.0,31004.0,-3566.0
2023-07-14 06:00:00+00:00,33225.0,35802.0,27413.0,-4608.0
2023-07-14 07:00:00+00:00,30656.0,33252.0,24767.0,-4579.0
2023-07-14 08:00:00+00:00,28026.0,30618.0,23035.0,-4210.0
2023-07-14 09:00:00+00:00,26374.0,28422.0,21204.0,-4621.0
2023-07-14 10:00:00+00:00,25130.0,27033.0,20482.0,-4843.0
2023-07-14 11:00:00+00:00,24516.0,26415.0,19843.0,-4826.0
2023-07-14 12:00:00+00:00,24449.0,25760.0,19748.0,-4426.0
2023-07-14 13:00:00+00:00,25084.0,25267.0,20128.0,-4014.0
2023-07-14 14:00:00+00:00,25784.0,25255.0,21977.0,-3066.0
2023-07-14 15:00:00+00:00,26734.0,25985.0,25656.0,-1503.0
2023-07-14 16:00:00+00:00,27256.0,27699.0,28139.0,13.0
2023-07-14 17:00:00+00:00,27556.0,28453.0,29101.0,752.0
2023-07-14 18:00:00+00:00,27966.0,28654.0,30036.0,1270.0
2023-07-14 19:00:00+00:00,28776.0,29017.0,30954.0,1447.0
2023-07-14 20:00:00+00:00,30094.0,29713.0,32609.0,2241.0
2023-07-14 21:00:00+00:00,32028.0,30567.0,34252.0,2554.0
2023-07-14 22:00:00+00:00,34176.0,31938.0,35444.0,2463.0
2023-07-14 23:00:00+00:00,36327.0,33500.0,37603.0,2246.0
2023-07-15 00:00:00+00:00,38275.0,35717.0,39363.0,1966.0
2023-07-15 01:00:00+00:00,39809.0,37648.0,41507.0,2719.0
2023-07-15 02:00:00+00:00,40465.0,39076.0,40011.0,652.0
2023-07-15 03:00:00+00:00,39825.0,39975.0,37590.0,-1033.0
2023-07-15 04:00:00+00:00,38262.0,39577.0,34863.0,-2493.0
2023-07-15 05:00:00+00:00,36969.0,38305.0,32804.0,-2763.0
2023-07-15 06:00:00+00:00,34420.0,36650.0,29957.0,-3210.0
2023-07-15 07:00:00+00:00,31886.0,34084.0,26676.0,-3983.0
2023-07-15 08:00:00+00:00,29248.0,31555.0,23795.0,-4837.0
2023-07-15 09:00:00+00:00,27557.0,29342.0,22425.0,-4371.0
2023-07-15 10:00:00+00:00,26258.0,27536.0,20642.0,-4306.0
2023-07-15 11:00:00+00:00,25326.0,25865.0,20079.0,-4053.0
2023-07-15 12:00:00+00:00,24892.0,24990.0,19295.0,-4337.0
2023-07-15 13:00:00+00:00,24781.0,24388.0,18858.0,-4786.0
2023-07-15 14:00:00+00:00,24489.0,24371.0,19854.0,-3974.0
2023-07-15 15:00:00+00:00,24738.0,24413.0,23083.0,-2936.0
2023-07-15 16:00:00+00:00,25226.0,26366.0,26183.0,-1826.0
2023-07-15 17:00:00+00:00,25216.0,28101.0,27358.0,-819.0
2023-07-15 18:00:00+00:00,25829.0,28217.0,28157.0,50.0
2023-07-15 19:00:00+00:00,27001.0,28098.0,29145.0,1215.0
2023-07-15 20:00:00+00:00,28894.0,27934.0,31060.0,2281.0
2023-07-15 21:00:00+00:00,30966.0,28738.0,32950.0,2732.0
2023-07-15 22:00:00+00:00,33225.0,30211.0,34024.0,2271.0
2023-07-15 23:00:00+00:00,35530.0,31721.0,35565.0,1734.0
2023-07-16 00:00:00+00:00,37369.0,34000.0,37269.0,1708.0
2023-07-16 01:00:00+00:00,39363.0,35813.0,38903.0,1322.0
2023-07-16 02:00:00+00:00,40511.0,37750.0,38662.0,294.0
2023-07-16 03:00:00+00:00,39941.0,38873.0,36864.0,-1058.0
2023-07-16 04:00:00+00:00,38671.0,38837.0,34839.0,-1994.0
2023-07-16 05:00:00+00:00,37349.0,37742.0,33137.0,-2161.0
2023-07-16 06:00:00+00:00,34710.0,36172.0,29651.0,-3294.0
2023-07-16 07:00:00+00:00,32190.0,33735.0,26273.0,-4110.0
2023-07-16 08:00:00+00:00,30069.0,31228.0,24445.0,-4143.0
2023-07-16 09:00:00+00:00,28302.0,29302.0,22917.0,-3930.0
2023-07-16 10:00:00+00:00,26814.0,27658.0,21635.0,-3573.0
2023-07-16 11:00:00+00:00,25819.0,26115.0,20810.0,-3573.0
2023-07-16 12:00:00+00:00,25164.0,25300.0,19748.0,-3970.0
2023-07-16 13:00:00+00:00,24735.0,24589.0,18936.0,-4400.0
2023-07-16 14:00:00+00:00,23911.0,24181.0,18876.0,-4249.0
2023-07-16 15:00:00+00:00,24018.0,23875.0,22275.0,-2906.0
2023-07-16 16:00:00+00:00,24599.0,25597.0,25126.0,-1620.0
2023-07-16 17:00:00+00:00,25387.0,26852.0,26974.0,-223.0
2023-07-16 18:00:00+00:00,26519.0,27238.0,28195.0,360.0
2023-07-16 19:00:00+00:00,28244.0,27744.0,29045.0,464.0
2023-07-16 20:00:00+00:00,30552.0,28447.0,30803.0,748.0
2023-07-16 21:00:00+00:00,32605.0,29873.0,33242.0,1548.0
2023-07-16 22:00:00+00:00,34958.0,31536.0,35604.0,2483.0
2023-07-16 23:00:00+00:00,37277.0,33090.0,37243.0,2613.0
2023-07-17 00:00:00+00:00,39407.0,34921.0,38275.0,2108.0
2023-07-17 01:00:00+00:00,41192.0,36486.0,39331.0,1401.0
2023-07-17 02:00:00+00:00,41954.0,38128.0,38988.0,451.0
2023-07-17 03:00:00+00:00,41121.0,39132.0,36506.0,-1442.0
2023-07-17 04:00:00+00:00,39733.0,38853.0,34381.0,-2834.0
2023-07-17 05:00:00+00:00,38091.0,38113.0,33268.0,-2600.0
2023-07-17 06:00:00+00:00,35229.0,36681.0,29752.0,-3771.0
2023-07-17 07:00:00+00:00,32348.0,34212.0,26440.0,-4703.0
2023-07-17 08:00:00+00:00,29818.0,31752.0,24609.0,-4856.0
2023-07-17 09:00:00+00:00,28272.0,30037.0,22799.0,-5293.0
2023-07-17 10:00:00+00:00,27006.0,28661.0,21652.0,-5074.0
2023-07-17 11:00:00+00:00,26360.0,27292.0,20922.0,-5274.0
2023-07-17 12:00:00+00:00,26398.0,26795.0,20615.0,-5083.0
2023-07-17 13:00:00+00:00,27120.0,26417.0,20557.0,-5800.0
2023-07-17 14:00:00+00:00,27789.0,26919.0,22272.0,-5526.0
2023-07-17 15:00:00+00:00,29100.0,28075.0,25491.0,-4897.0
2023-07-17 16:00:00+00:00,29959.0,30257.0,27945.0,-3740.0
2023-07-17 17:00:00+00:00,30871.0,31543.0,29345.0,-2843.0
2023-07-17 18:00:00+00:00,32052.0,32056.0,31136.0,-1756.0
2023-07-17 19:00:00+00:00,33726.0,32602.0,33158.0,-449.0
2023-07-17 20:00:00+00:00,35818.0,33277.0,34932.0,64.0
2023-07-17 21:00:00+00:00,37978.0,34532.0,36812.0,211.0
2023-07-17 22:00:00+00:00,40047.0,36207.0,38612.0,338.0
2023-07-17 23:00:00+00:00,41864.0,38157.0,40143.0,-53.0
2023-07-18 00:00:00+00:00,43111.0,40202.0,40934.0,-631.0
2023-07-18 01:00:00+00:00,44265.0,41517.0,40891.0,-1176.0
2023-07-18 02:00:00+00:00,44316.0,42153.0,40366.0,-1475.0
2023-07-18 03:00:00+00:00,43334.0,42211.0,37966.0,-2735.0
2023-07-18 04:00:00+00:00,42013.0,41506.0,35802.0,-3381.0
2023-07-18 05:00:00+00:00,40198.0,40079.0,33410.0,-4122.0
2023-07-18 06:00:00+00:00,36780.0,38369.0,30851.0,-3991.0
2023-07-18 07:00:00+00:00,33707.0,35525.0,27715.0,-4297.0
2023-07-18 08:00:00+00:00,29909.0,32717.0,25858.0,-3809.0
2023-07-18 09:00:00+00:00,28102.0,30385.0,24001.0,-3570.0
2023-07-18 10:00:00+00:00,26751.0,28334.0,22640.0,-3776.0
2023-07-18 11:00:00+00:00,25995.0,27057.0,21701.0,-4073.0
2023-07-18 12:00:00+00:00,25871.0,26395.0,21905.0,-3694.0
2023-07-18 13:00:00+00:00,26527.0,26158.0,22894.0,-3042.0
2023-07-18 14:00:00+00:00,27188.0,26496.0,23927.0,-2997.0
2023-07-18 15:00:00+00:00,28211.0,27332.0,26543.0,-2594.0
2023-07-18 16:00:00+00:00,28797.0,29205.0,29569.0,-1483.0
2023-07-18 17:00:00+00:00,29046.0,30918.0,31515.0,1.0
2023-07-18 18:00:00+00:00,29612.0,31306.0,33711.0,1717.0
2023-07-18 19:00:00+00:00,30832.0,31700.0,34962.0,2556.0
2023-07-18 20:00:00+00:00,32190.0,32086.0,36605.0,3113.0
2023-07-18 21:00:00+00:00,33954.0,33009.0,37933.0,2717.0
2023-07-18 22:00:00+00:00,35698.0,34705.0,39446.0,2747.0
2023-07-18 23:00:00+00:00,37467.0,36361.0,40888.0,2763.0
2023-07-19 00:00:00+00:00,38650.0,37935.0,41531.0,2323.0
2023-07-19 01:00:00+00:00,39782.0,39059.0,41552.0,1579.0
2023-07-19 02:00:00+00:00,40014.0,39912.0,40696.0,794.0
2023-07-19 03:00:00+00:00,39135.0,40125.0,38811.0,175.0
2023-07-19 04:00:00+00:00,37857.0,39377.0,36871.0,-520.0
2023-07-19 05:00:00+00:00,36595.0,38178.0,34558.0,-1301.0
2023-07-19 06:00:00+00:00,34000.0,36760.0,31252.0,-1939.0
2023-07-19 07:00:00+00:00,31265.0,33978.0,27888.0,-2806.0
2023-07-19 08:00:00+00:00,29621.0,31307.0,25803.0,-2694.0
2023-07-19 09:00:00+00:00,27972.0,29160.0,24385.0,-2306.0
2023-07-19 10:00:00+00:00,26797.0,27549.0,22885.0,-2841.0
2023-07-19 11:00:00+00:00,26043.0,26569.0,22444.0,-2843.0
2023-07-19 12:00:00+00:00,25959.0,26109.0,22523.0,-2451.0
2023-07-19 13:00:00+00:00,26656.0,25837.0,23674.0,-1938.0
2023-07-19 14:00:00+00:00,27461.0,26346.0,25862.0,-770.0
2023-07-19 15:00:00+00:00,28426.0,27297.0,29452.0,7.0
2023-07-19 16:00:00+00:00,28856.0,29705.0,31892.0,716.0
2023-07-19 17:00:00+00:00,29023.0,31208.0,33137.0,1731.0
2023-07-19 18:00:00+00:00,29485.0,31348.0,34075.0,2484.0
2023-07-19 19:00:00+00:00,30470.0,31527.0,35064.0,3032.0
2023-07-19 20:00:00+00:00,31924.0,31911.0,36545.0,3752.0
2023-07-19 21:00:00+00:00,33671.0,32654.0,37585.0,3857.0
2023-07-19 22:00:00+00:00,35584.0,33592.0,39000.0,3750.0
2023-07-19 23:00:00+00:00,37400.0,35119.0,41233.0,4116.0
2023-07-20 00:00:00+00:00,38826.0,36964.0,42596.0,3797.0
2023-07-20 01:00:00+00:00,39842.0,38686.0,42810.0,2859.0
2023-07-20 02:00:00+00:00,40250.0,40072.0,42375.0,1980.0
2023-07-20 03:00:00+00:00,39482.0,40729.0,39784.0,306.0
2023-07-20 04:00:00+00:00,38253.0,40129.0,38155.0,-33.0
2023-07-20 05:00:00+00:00,36894.0,38956.0,36625.0,-30.0
2023-07-20 06:00:00+00:00,34418.0,37540.0,33537.0,-44.0
2023-07-20 07:00:00+00:00,31735.0,34603.0,29775.0,-987.0
2023-07-20 08:00:00+00:00,29329.0,31810.0,27029.0,-1923.0
2023-07-20 09:00:00+00:00,27740.0,29908.0,25222.0,-2075.0
2023-07-20 10:00:00+00:00,26506.0,28226.0,24680.0,-1772.0
2023-07-20 11:00:00+00:00,25691.0,27401.0,23853.0,-2121.0
2023-07-20 12:00:00+00:00,25642.0,27001.0,23961.0,-1749.0
2023-07-20 13:00:00+00:00,26281.0,26713.0,23844.0,-1901.0
2023-07-20 14:00:00+00:00,27340.0,26738.0,25578.0,-1249.0
2023-07-20 15:00:00+00:00,28321.0,27476.0,28794.0,-572.0
2023-07-20 16:00:00+00:00,29159.0,29695.0,31557.0,994.0
2023-07-20 17:00:00+00:00,29341.0,30719.0,32720.0,1970.0
2023-07-20 18:00:00+00:00,29872.0,30821.0,34201.0,2931.0
2023-07-20 19:00:00+00:00,30944.0,31333.0,35180.0,2739.0
2023-07-20 20:00:00+00:00,32716.0,32464.0,36734.0,2889.0
2023-07-20 21:00:00+00:00,34846.0,33706.0,38307.0,3214.0
2023-07-20 22:00:00+00:00,37023.0,34898.0,39864.0,3550.0
2023-07-20 23:00:00+00:00,39046.0,36365.0,42253.0,4038.0
2023-07-21 00:00:00+00:00,40572.0,38270.0,43409.0,3815.0
2023-07-21 01:00:00+00:00,41790.0,39747.0,43263.0,2269.0
2023-07-21 02:00:00+00:00,42190.0,41203.0,42777.0,1437.0
2023-07-21 03:00:00+00:00,41251.0,41916.0,39873.0,-554.0
2023-07-21 04:00:00+00:00,39790.0,41283.0,37362.0,-1117.0
2023-07-21 05:00:00+00:00,38186.0,39357.0,34891.0,-2294.0
2023-07-21 06:00:00+00:00,35367.0,37986.0,30011.0,-4192.0
2023-07-21 07:00:00+00:00,32409.0,35206.0,26859.0,-4778.0
2023-07-21 08:00:00+00:00,29919.0,32473.0,25042.0,-4269.0
2023-07-21 09:00:00+00:00,28236.0,30198.0,23248.0,-4369.0
2023-07-21 10:00:00+00:00,26789.0,28532.0,21717.0,-4326.0
2023-07-21 11:00:00+00:00,25869.0,27225.0,21578.0,-4321.0
2023-07-21 12:00:00+00:00,25792.0,26898.0,21152.0,-4466.0
2023-07-21 13:00:00+00:00,26534.0,26520.0,20938.0,-5040.0
2023-07-21 14:00:00+00:00,27479.0,26810.0,22948.0,-3761.0
2023-07-21 15:00:00+00:00,28464.0,27348.0,26493.0,-2493.0
2023-07-21 16:00:00+00:00,29150.0,29384.0,29075.0,-1420.0
2023-07-21 17:00:00+00:00,29790.0,30647.0,30975.0,-2.0
2023-07-21 18:00:00+00:00,30544.0,31043.0,32266.0,1197.0
2023-07-21 19:00:00+00:00,31706.0,31141.0,33608.0,2190.0
2023-07-21 20:00:00+00:00,33641.0,31337.0,35083.0,3065.0
2023-07-21 21:00:00+00:00,35921.0,31973.0,37558.0,3789.0
2023-07-21 22:00:00+00:00,38347.0,33727.0,38710.0,3537.0
2023-07-21 23:00:00+00:00,40375.0,35209.0,40311.0,3290.0
2023-07-22 00:00:00+00:00,41981.0,37038.0,41457.0,2669.0
2023-07-22 01:00:00+00:00,43208.0,38793.0,41667.0,1656.0
2023-07-22 02:00:00+00:00,43408.0,40307.0,40160.0,-503.0
2023-07-22 03:00:00+00:00,42216.0,41211.0,38474.0,-1123.0
2023-07-22 04:00:00+00:00,40779.0,40527.0,36809.0,-1389.0
2023-07-22 05:00:00+00:00,39145.0,39200.0,34461.0,-2185.0
2023-07-22 06:00:00+00:00,36290.0,37606.0,30185.0,-3761.0
2023-07-22 07:00:00+00:00,33380.0,34891.0,27580.0,-3663.0
2023-07-22 08:00:00+00:00,30476.0,32199.0,26335.0,-3125.0
2023-07-22 09:00:00+00:00,28489.0,30304.0,23880.0,-3776.0
2023-07-22 10:00:00+00:00,27073.0,28463.0,21984.0,-4093.0
2023-07-22 11:00:00+00:00,26043.0,26973.0,20779.0,-4171.0
2023-07-22 12:00:00+00:00,25507.0,25830.0,19807.0,-4663.0
2023-07-22 13:00:00+00:00,25418.0,25405.0,19745.0,-4637.0
